full_name,first_name,second_name,now_cost,team,element_type,total_points,pos,team_name,GF,GA,is_available,y_pred,y_pred_delta_1,y_pred_delta_2,y_pred_delta_3,y_pred_delta_4,y_pred_delta_5,y_pred_delta_6,y_pred_delta_7,y_pred_delta_8,y_pred_delta_9,y_pred_delta_10,y_pred_delta_11,y_pred_delta_12,y_pred_delta_13,y_pred_delta_14,y_pred_delta_15,y_pred_delta_16,y_pred_delta_17,y_pred_delta_18,picked_by,pick
Jack_Clarke,Jack,Clarke,55,12,3,0,MID,Ipswich Town,0,0,True,62.980152384535785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Daizen_Maeda,Daizen,Maeda,55,12,3,0,MID,Ipswich Town,0,0,True,62.980152384535785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Federico_Chiesa,Federico,Chiesa,55,14,3,37,MID,Liverpool,0,0,True,62.980152384535785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Alexis_Mac_Allister,Alexis,Mac Allister,55,14,3,108,MID,Liverpool,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Mason_Mount,Mason,Mount,55,16,3,58,MID,Man Utd,0,0,True,62.980152384535785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Dwight_McNeil,Dwight,McNeil,55,9,3,53,MID,Everton,0,0,True,62.980152384535785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Ephron_Mason_Clark,Ephron,Mason-Clark,55,7,3,0,MID,Coventry City,0,0,True,62.980152384535785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
John_McGinn,John,McGinn,55,2,3,103,MID,Aston Villa,0,0,True,62.980152384535785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Yasin_Ayari,Yasin,Ayari,55,5,3,98,MID,Brighton,0,0,True,62.980152384535785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Mamadou_Sangare,Mamadou,Sangaré,55,4,3,0,MID,Brentford,0,0,True,62.980152384535785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Pascal_Gross,Pascal,Groß,55,5,3,78,MID,Brighton,0,0,True,62.980152384535785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Matt_O'Riley,Matt,O'Riley,55,5,3,16,MID,Brighton,0,0,True,62.980152384535785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Mathias_Jensen,Mathias,Jensen,55,4,3,98,MID,Brentford,0,0,True,62.980152384535785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Josh_King,Josh,King,55,10,3,63,MID,Fulham,0,0,True,62.980152384535785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Cesar_Palacios,César,Palacios,55,10,3,0,MID,Fulham,0,0,True,62.980152384535785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Oscar_Bobb,Oscar,Bobb,55,10,3,42,MID,Fulham,0,0,True,62.980152384535785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Kevin_Santos_Lopes_de_Macedo,Kevin,Santos Lopes de Macedo,55,10,3,49,MID,Fulham,0,0,True,62.980152384535785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Alex_Iwobi,Alex,Iwobi,55,10,3,103,MID,Fulham,0,0,True,62.980152384535785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Emile_Smith_Rowe,Emile,Smith Rowe,55,10,3,80,MID,Fulham,0,0,True,62.980152384535785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Hayden_Hackney,Hayden,Hackney,55,9,3,0,MID,Everton,0,0,True,62.980152384535785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Tyler_Dibling,Tyler,Dibling,55,9,3,18,MID,Everton,0,0,True,62.980152384535785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Yeremy_Pino_Santos,Yéremy,Pino Santos,55,8,3,77,MID,Crystal Palace,0,0,True,62.980152384535785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Adam_Wharton,Adam,Wharton,55,8,3,112,MID,Crystal Palace,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Loum_Tchaouna,Loum,Tchaouna,55,7,3,0,MID,Coventry City,0,0,True,62.980152384535785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Victor_Torp,Victor,Torp,55,7,3,0,MID,Coventry City,0,0,True,62.980152384535785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Valentin_Barco,Valentín,Barco,55,6,3,0,MID,Chelsea,0,0,True,62.980152384535785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Keane_Lewis_Potter,Keane,Lewis-Potter,55,4,3,115,MID,Brentford,0,0,True,62.980152384535785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.876587338914504,,
Mikkel_Damsgaard,Mikkel,Damsgaard,55,4,3,113,MID,Brentford,0,0,True,62.980152384535785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.876587338914504,0.0,,
Leon_Bailey,Leon,Bailey,55,2,3,21,MID,Aston Villa,0,0,True,62.980152384535785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.876587338914504,0.0,0.0,,
Joao_Gomes,Joao,Gomes,55,2,3,85,MID,Aston Villa,0,0,True,62.980152384535785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.876587338914504,0.0,0.0,0.0,,
Reiss_Nelson,Reiss,Nelson,55,1,3,13,MID,Arsenal,0,0,True,62.980152384535785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.876587338914504,0.0,0.0,0.0,0.0,,
Ethan_Nwaneri,Ethan,Nwaneri,55,1,3,8,MID,Arsenal,0,0,True,62.980152384535785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.876587338914504,0.0,0.0,0.0,0.0,0.0,,
Fabio_Ferreira_Vieira,Fábio,Ferreira Vieira,55,1,3,0,MID,Arsenal,0,0,True,62.980152384535785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.876587338914504,0.0,0.0,0.0,0.0,0.0,0.0,,
Max_Dowman,Max,Dowman,55,1,3,16,MID,Arsenal,0,0,True,62.980152384535785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.876587338914504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Evann_Guessand,Evann,Guessand,55,2,3,44,MID,Aston Villa,0,0,True,62.980152384535785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.876587338914504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Martin_Zubimendi_Ibanez,Martín,Zubimendi Ibáñez,55,1,3,133,MID,Arsenal,0,0,True,62.980152384535785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.876587338914504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Myles_Lewis_Skelly,Myles,Lewis-Skelly,55,1,3,29,MID,Arsenal,0,0,True,62.980152384535785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.876587338914504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Dilane_Bakwa,Dilane,Bakwa,55,18,3,26,MID,Nott'm Forest,0,0,True,62.980152384535785,0.0,0.0,0.0,0.0,0.0,0.0,17.876587338914504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Sandro_Tonali,Sandro,Tonali,55,19,3,81,MID,Spurs,0,0,True,62.980152384535785,0.0,0.0,0.0,0.0,0.0,17.876587338914504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Granit_Xhaka,Granit,Xhaka,55,20,3,124,MID,Sunderland,0,0,True,62.980152384535785,0.0,0.0,0.0,0.0,17.876587338914504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Curtis_Jones,Curtis,Jones,55,14,3,81,MID,Liverpool,0,0,True,62.980152384535785,0.0,0.0,0.0,17.876587338914504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Mateo_Kovacic,Mateo,Kovačić,55,15,3,9,MID,Man City,0,0,True,62.980152384535785,0.0,0.0,17.876587338914504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
James_McAtee,James,McAtee,55,18,3,17,MID,Nott'm Forest,0,0,True,62.980152384535785,0.0,17.876587338914504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Chemsdine_Talbi,Chemsdine,Talbi,55,20,3,83,MID,Sunderland,0,0,True,62.980152384535785,17.876587338914504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Abdulkadir_Omur,Abdülkadir,Ömür,50,11,3,0,MID,Hull City,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Tanaka_Ao,Tanaka,Ao,50,13,3,67,MID,Leeds,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Kalvin_Phillips,Kalvin,Phillips,50,15,3,0,MID,Man City,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Lewis_Koumas,Lewis,Koumas,50,14,3,0,MID,Liverpool,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
David_Akintola,David,Akintola,50,11,3,0,MID,Hull City,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Abu_Kamara,Abu,Kamara,50,11,3,0,MID,Hull City,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Toby_Collyer,Toby,Collyer,50,16,3,0,MID,Man Utd,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Romaine_Mundle,Romaine,Mundle,50,20,3,14,MID,Sunderland,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Aladji_Bamba,Aladji,Bamba,50,17,3,0,MID,Newcastle,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Daichi_Kamada,Daichi,Kamada,50,8,3,67,MID,Crystal Palace,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Justin_Devenny,Justin,Devenny,50,8,3,36,MID,Crystal Palace,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Jefferson_Lerma_Solis,Jefferson,Lerma Solís,50,8,3,69,MID,Crystal Palace,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Frank_Onyeka,Frank,Onyeka,50,7,3,12,MID,Coventry City,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Tom_Watson,Tom,Watson,50,5,3,5,MID,Brighton,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Zadok_Yohanna,Zadok,Yohanna,50,5,3,0,MID,Brighton,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Jordan_Henderson,Jordan,Henderson,50,6,3,76,MID,Chelsea,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Jack_Rudoni,Jack,Rudoni,50,7,3,0,MID,Coventry City,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Matt_Grimes,Matt,Grimes,50,7,3,0,MID,Coventry City,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Tatsuhiro_Sakamoto,Tatsuhiro,Sakamoto,50,7,3,0,MID,Coventry City,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Cheick_Doucoure,Cheick,Doucouré,50,8,3,0,MID,Crystal Palace,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Claudio_Echeverri,Claudio,Echeverri,50,15,3,0,MID,Man City,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Sander_Berge,Sander,Berge,50,10,3,91,MID,Fulham,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Jesurun_Rak_Sakyi,Jesurun,Rak-Sakyi,50,8,3,0,MID,Crystal Palace,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Romain_Esse,Romain,Esse,50,8,3,4,MID,Crystal Palace,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Mohamed_Belloumi,Mohamed,Belloumi,50,11,3,0,MID,Hull City,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Josh_Eccles,Josh,Eccles,50,7,3,0,MID,Coventry City,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Romeo_Lavia,Roméo,Lavia,50,6,3,13,MID,Chelsea,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Caleb_Yirenkyi,Caleb,Yirenkyi,50,7,3,0,MID,Coventry City,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Ben_Gannon_Doak,Ben,Gannon-Doak,50,3,3,11,MID,Bournemouth,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Tyler_Adams,Tyler,Adams,50,3,3,77,MID,Bournemouth,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
David_Brooks,David,Brooks,50,3,3,59,MID,Bournemouth,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Ryan_Christie,Ryan,Christie,50,3,3,47,MID,Bournemouth,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Alex_Toth,Alex,Tóth,50,3,3,8,MID,Bournemouth,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Vitaly_Janelt,Vitaly,Janelt,50,4,3,74,MID,Brentford,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Amine_Adli,Amine,Adli,50,3,3,67,MID,Bournemouth,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Alysson_Edward_Franco_da_Rocha_dos_Santos,Alysson Edward Franco,da Rocha dos Santos,50,2,3,3,MID,Aston Villa,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Samuel_Iling_Junior,Samuel,Iling-Junior,50,2,3,0,MID,Aston Villa,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Ross_Barkley,Ross,Barkley,50,2,3,56,MID,Aston Villa,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Boubacar_Kamara,Boubacar,Kamara,50,2,3,61,MID,Aston Villa,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Amadou_Onana,Amadou,Onana,50,2,3,76,MID,Aston Villa,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Lamare_Bogarde,Lamare,Bogarde,50,2,3,40,MID,Aston Villa,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Antoni_Milambo,Antoni,Milambo,50,4,3,1,MID,Brentford,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Fabio_Freitas_Gouveia_Carvalho,Fábio,Freitas Gouveia Carvalho,50,4,3,13,MID,Brentford,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Lewis_Cook,Lewis,Cook,50,3,3,40,MID,Bournemouth,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Josh_Dasilva,Josh,Dasilva,50,4,3,2,MID,Brentford,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Carlos_Baleba,Carlos,Baleba,50,5,3,56,MID,Brighton,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Christian_Norgaard,Christian,Nørgaard,50,9,3,7,MID,Everton,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Carlos_Alcaraz_Duran,Carlos,Alcaraz Durán,50,9,3,29,MID,Everton,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Harrison_Armstrong,Harrison,Armstrong,50,9,3,21,MID,Everton,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Diego_Gomez_Amarilla,Diego,Gómez Amarilla,50,5,3,97,MID,Brighton,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Facundo_Buonanotte,Facundo,Buonanotte,50,5,3,3,MID,Brighton,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Yehor_Yarmoliuk,Yehor,Yarmoliuk,50,4,3,104,MID,Brentford,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Matheus_Franca_de_Oliveira,Matheus,França de Oliveira,50,8,3,0,MID,Crystal Palace,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Tim_Iroegbunam,Tim,Iroegbunam,50,9,3,68,MID,Everton,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Tom_Cairney,Tom,Cairney,50,10,3,41,MID,Fulham,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Merlin_Rohl,Merlin,Röhl,50,9,3,36,MID,Everton,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Liam_Millar,Liam,Millar,50,11,3,0,MID,Hull City,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Djiamgone_Jocelin_Ta_Bi,Djiamgone Jocelin Ta,Bi,50,20,3,1,MID,Sunderland,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Mikey_Moore,Mikey,Moore,50,19,3,0,MID,Spurs,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Simon_Adingra,Simon,Adingra,50,20,3,34,MID,Sunderland,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Ibrahim_Sangare,Ibrahim,Sangaré,50,18,3,89,MID,Nott'm Forest,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Nicolas_Dominguez,Nicolás,Domínguez,50,18,3,48,MID,Nott'm Forest,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Pape_Matar_Sarr,Pape Matar,Sarr,50,19,3,71,MID,Spurs,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Xaver_Schlager,Xaver,Schlager,50,18,3,0,MID,Nott'm Forest,0,0,True,45.10356504562128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
